segment_filename,label
e00705_segment_01_spectrogram,0
e00705_segment_02_spectrogram,0
e00705_segment_03_spectrogram,0
e00705_segment_04_spectrogram,0
e00705_segment_05_spectrogram,0
e00705_segment_06_spectrogram,0
e00705_segment_07_spectrogram,0
e00705_segment_08_spectrogram,0
e00705_segment_09_spectrogram,0
e00706_segment_00_spectrogram,0
e00706_segment_01_spectrogram,0
e00706_segment_02_spectrogram,0
e00706_segment_03_spectrogram,0
e00706_segment_04_spectrogram,0
e00706_segment_05_spectrogram,0
e00706_segment_06_spectrogram,0
e00707_segment_00_spectrogram,0
e00707_segment_01_spectrogram,0
e00707_segment_02_spectrogram,0
e00707_segment_03_spectrogram,0
e00707_segment_04_spectrogram,0
e00707_segment_05_spectrogram,0
e00707_segment_06_spectrogram,0
e00707_segment_07_spectrogram,0
e00708_segment_00_spectrogram,0
e00708_segment_01_spectrogram,0
e00708_segment_02_spectrogram,0
e00708_segment_03_spectrogram,0
e00708_segment_04_spectrogram,0
e00708_segment_05_spectrogram,0
e00708_segment_06_spectrogram,0
e00708_segment_07_spectrogram,0
e00708_segment_08_spectrogram,0
e00709_segment_00_spectrogram,0
e00709_segment_01_spectrogram,0
e00709_segment_02_spectrogram,0
e00709_segment_03_spectrogram,0
e00709_segment_04_spectrogram,0
e00709_segment_05_spectrogram,0
e00710_segment_00_spectrogram,0
e00710_segment_01_spectrogram,0
e00710_segment_02_spectrogram,0
e00710_segment_03_spectrogram,0
e00710_segment_04_spectrogram,0
e00711_segment_00_spectrogram,0
e00711_segment_01_spectrogram,0
e00711_segment_02_spectrogram,0
e00711_segment_03_spectrogram,0
e00711_segment_04_spectrogram,0
e00711_segment_05_spectrogram,0
e00712_segment_00_spectrogram,0
e00712_segment_01_spectrogram,0
e00712_segment_02_spectrogram,0
e00712_segment_03_spectrogram,0
e00712_segment_04_spectrogram,0
e00712_segment_05_spectrogram,0
e00712_segment_06_spectrogram,0
e00713_segment_00_spectrogram,1
e00713_segment_01_spectrogram,1
e00713_segment_02_spectrogram,1
e00713_segment_03_spectrogram,1
e00713_segment_04_spectrogram,1
e00713_segment_05_spectrogram,1
e00713_segment_06_spectrogram,1
e00713_segment_07_spectrogram,1
e00714_segment_00_spectrogram,0
e00714_segment_01_spectrogram,0
e00714_segment_02_spectrogram,0
e00715_segment_00_spectrogram,0
e00715_segment_01_spectrogram,0
e00715_segment_02_spectrogram,0
e00715_segment_03_spectrogram,0
e00715_segment_04_spectrogram,0
e00715_segment_05_spectrogram,0
e00715_segment_06_spectrogram,0
e00715_segment_07_spectrogram,0
e00716_segment_00_spectrogram,0
e00716_segment_01_spectrogram,0
e00716_segment_02_spectrogram,0
e00716_segment_03_spectrogram,0
e00716_segment_04_spectrogram,0
e00717_segment_00_spectrogram,0
e00717_segment_01_spectrogram,0
e00717_segment_02_spectrogram,0
e00717_segment_03_spectrogram,0
e00717_segment_04_spectrogram,0
e00717_segment_05_spectrogram,0
e00718_segment_00_spectrogram,0
e00718_segment_01_spectrogram,0
e00718_segment_02_spectrogram,0
e00718_segment_03_spectrogram,0
e00718_segment_04_spectrogram,0
e00718_segment_05_spectrogram,0
e00719_segment_00_spectrogram,0
e00719_segment_01_spectrogram,0
e00719_segment_02_spectrogram,0
e00719_segment_03_spectrogram,0
e00719_segment_04_spectrogram,0
e00720_segment_00_spectrogram,0
e00720_segment_01_spectrogram,0
e00720_segment_02_spectrogram,0
e00720_segment_03_spectrogram,0
e00720_segment_04_spectrogram,0
e00720_segment_05_spectrogram,0
e00720_segment_06_spectrogram,0
e00720_segment_07_spectrogram,0
e00721_segment_00_spectrogram,0
e00721_segment_01_spectrogram,0
e00721_segment_02_spectrogram,0
e00721_segment_03_spectrogram,0
e00721_segment_04_spectrogram,0
e00722_segment_00_spectrogram,0
e00722_segment_01_spectrogram,0
e00722_segment_02_spectrogram,0
e00722_segment_03_spectrogram,0
e00723_segment_00_spectrogram,0
e00723_segment_01_spectrogram,0
e00723_segment_02_spectrogram,0
e00723_segment_03_spectrogram,0
e00723_segment_04_spectrogram,0
e00723_segment_05_spectrogram,0
e00723_segment_06_spectrogram,0
e00723_segment_07_spectrogram,0
e00724_segment_00_spectrogram,0
e00724_segment_01_spectrogram,0
e00724_segment_02_spectrogram,0
e00724_segment_03_spectrogram,0
e00724_segment_04_spectrogram,0
e00725_segment_00_spectrogram,0
e00725_segment_01_spectrogram,0
e00725_segment_02_spectrogram,0
e00725_segment_03_spectrogram,0
e00725_segment_04_spectrogram,0
e00725_segment_05_spectrogram,0
e00725_segment_06_spectrogram,0
e00725_segment_07_spectrogram,0
e00725_segment_08_spectrogram,0
e00725_segment_09_spectrogram,0
e00726_segment_00_spectrogram,0
e00726_segment_01_spectrogram,0
e00726_segment_02_spectrogram,0
e00726_segment_03_spectrogram,0
e00726_segment_04_spectrogram,0
e00726_segment_05_spectrogram,0
e00726_segment_06_spectrogram,0
e00726_segment_07_spectrogram,0
e00726_segment_08_spectrogram,0
e00726_segment_09_spectrogram,0
e00727_segment_00_spectrogram,0
e00727_segment_01_spectrogram,0
e00727_segment_02_spectrogram,0
e00727_segment_03_spectrogram,0
e00727_segment_04_spectrogram,0
e00727_segment_05_spectrogram,0
e00727_segment_06_spectrogram,0
e00727_segment_07_spectrogram,0
e00727_segment_08_spectrogram,0
e00727_segment_09_spectrogram,0
e00728_segment_00_spectrogram,0
e00728_segment_01_spectrogram,0
e00728_segment_02_spectrogram,0
e00728_segment_03_spectrogram,0
e00728_segment_04_spectrogram,0
e00728_segment_05_spectrogram,0
e00728_segment_06_spectrogram,0
e00728_segment_07_spectrogram,0
e00728_segment_08_spectrogram,0
e00729_segment_00_spectrogram,0
e00729_segment_01_spectrogram,0
e00729_segment_02_spectrogram,0
e00729_segment_03_spectrogram,0
e00729_segment_04_spectrogram,0
e00729_segment_05_spectrogram,0
e00729_segment_06_spectrogram,0
e00730_segment_00_spectrogram,0
e00730_segment_01_spectrogram,0
e00730_segment_02_spectrogram,0
e00730_segment_03_spectrogram,0
e00730_segment_04_spectrogram,0
e00730_segment_05_spectrogram,0
e00730_segment_06_spectrogram,0
e00730_segment_07_spectrogram,0
e00730_segment_08_spectrogram,0
e00731_segment_00_spectrogram,1
e00731_segment_01_spectrogram,1
e00731_segment_02_spectrogram,1
e00731_segment_03_spectrogram,1
e00731_segment_04_spectrogram,1
e00731_segment_05_spectrogram,1
e00731_segment_06_spectrogram,1
e00731_segment_07_spectrogram,1
e00731_segment_08_spectrogram,1
e00731_segment_09_spectrogram,1
e00732_segment_00_spectrogram,0
e00732_segment_01_spectrogram,0
e00732_segment_02_spectrogram,0
e00732_segment_03_spectrogram,0
e00732_segment_04_spectrogram,0
e00732_segment_05_spectrogram,0
e00732_segment_06_spectrogram,0
e00732_segment_07_spectrogram,0
e00732_segment_08_spectrogram,0
e00732_segment_09_spectrogram,0
e00733_segment_00_spectrogram,0
e00733_segment_01_spectrogram,0
e00733_segment_02_spectrogram,0
e00733_segment_03_spectrogram,0
e00734_segment_00_spectrogram,0
e00734_segment_01_spectrogram,0
e00734_segment_02_spectrogram,0
e00734_segment_03_spectrogram,0
e00734_segment_04_spectrogram,0
e00734_segment_05_spectrogram,0
e00734_segment_06_spectrogram,0
e00734_segment_07_spectrogram,0
e00734_segment_08_spectrogram,0
e00735_segment_00_spectrogram,0
e00735_segment_01_spectrogram,0
e00735_segment_02_spectrogram,0
e00735_segment_03_spectrogram,0
e00735_segment_04_spectrogram,0
e00735_segment_05_spectrogram,0
e00735_segment_06_spectrogram,0
e00736_segment_00_spectrogram,0
e00736_segment_01_spectrogram,0
e00736_segment_02_spectrogram,0
e00736_segment_03_spectrogram,0
e00736_segment_04_spectrogram,0
e00736_segment_05_spectrogram,0
e00736_segment_06_spectrogram,0
e00737_segment_00_spectrogram,1
e00737_segment_01_spectrogram,1
e00737_segment_02_spectrogram,1
e00737_segment_03_spectrogram,1
e00737_segment_04_spectrogram,1
e00737_segment_05_spectrogram,1
e00737_segment_06_spectrogram,1
e00738_segment_00_spectrogram,0
e00738_segment_01_spectrogram,0
e00738_segment_02_spectrogram,0
e00738_segment_03_spectrogram,0
e00738_segment_04_spectrogram,0
e00738_segment_05_spectrogram,0
e00738_segment_06_spectrogram,0
e00738_segment_07_spectrogram,0
e00738_segment_08_spectrogram,0
e00739_segment_00_spectrogram,0
e00739_segment_01_spectrogram,0
e00739_segment_02_spectrogram,0
e00739_segment_03_spectrogram,0
e00739_segment_04_spectrogram,0
e00740_segment_00_spectrogram,0
e00740_segment_01_spectrogram,0
e00740_segment_02_spectrogram,0
e00740_segment_03_spectrogram,0
e00740_segment_04_spectrogram,0
e00740_segment_05_spectrogram,0
e00740_segment_06_spectrogram,0
e00740_segment_07_spectrogram,0
e00741_segment_00_spectrogram,0
e00741_segment_01_spectrogram,0
e00741_segment_02_spectrogram,0
e00741_segment_03_spectrogram,0
e00741_segment_04_spectrogram,0
e00742_segment_00_spectrogram,0
e00742_segment_01_spectrogram,0
e00742_segment_02_spectrogram,0
e00742_segment_03_spectrogram,0
e00742_segment_04_spectrogram,0
e00742_segment_05_spectrogram,0
e00742_segment_06_spectrogram,0
e00742_segment_07_spectrogram,0
e00742_segment_08_spectrogram,0
e00742_segment_09_spectrogram,0
e00743_segment_00_spectrogram,0
e00743_segment_01_spectrogram,0
e00743_segment_02_spectrogram,0
e00743_segment_03_spectrogram,0
e00743_segment_04_spectrogram,0
e00743_segment_05_spectrogram,0
e00744_segment_00_spectrogram,0
e00744_segment_01_spectrogram,0
e00744_segment_02_spectrogram,0
e00744_segment_03_spectrogram,0
e00744_segment_04_spectrogram,0
e00744_segment_05_spectrogram,0
e00744_segment_06_spectrogram,0
e00744_segment_07_spectrogram,0
e00744_segment_08_spectrogram,0
e00744_segment_09_spectrogram,0
e00745_segment_00_spectrogram,0
e00745_segment_01_spectrogram,0
e00745_segment_02_spectrogram,0
e00745_segment_03_spectrogram,0
e00745_segment_04_spectrogram,0
e00745_segment_05_spectrogram,0
e00745_segment_06_spectrogram,0
e00745_segment_07_spectrogram,0
e00746_segment_00_spectrogram,0
e00746_segment_01_spectrogram,0
e00746_segment_02_spectrogram,0
e00746_segment_03_spectrogram,0
e00746_segment_04_spectrogram,0
e00746_segment_05_spectrogram,0
e00747_segment_00_spectrogram,0
e00747_segment_01_spectrogram,0
e00747_segment_02_spectrogram,0
e00747_segment_03_spectrogram,0
e00747_segment_04_spectrogram,0
e00748_segment_00_spectrogram,0
e00748_segment_01_spectrogram,0
e00748_segment_02_spectrogram,0
e00748_segment_03_spectrogram,0
e00748_segment_04_spectrogram,0
e00748_segment_05_spectrogram,0
e00749_segment_00_spectrogram,0
e00749_segment_01_spectrogram,0
e00749_segment_02_spectrogram,0
e00749_segment_03_spectrogram,0
e00750_segment_00_spectrogram,0
e00750_segment_01_spectrogram,0
e00750_segment_02_spectrogram,0
e00750_segment_03_spectrogram,0
e00750_segment_04_spectrogram,0
e00750_segment_05_spectrogram,0
e00751_segment_00_spectrogram,0
e00751_segment_01_spectrogram,0
e00751_segment_02_spectrogram,0
e00751_segment_03_spectrogram,0
e00751_segment_04_spectrogram,0
e00751_segment_05_spectrogram,0
e00752_segment_00_spectrogram,0
e00752_segment_01_spectrogram,0
e00752_segment_02_spectrogram,0
e00752_segment_03_spectrogram,0
e00752_segment_04_spectrogram,0
e00752_segment_05_spectrogram,0
e00752_segment_06_spectrogram,0
e00752_segment_07_spectrogram,0
e00752_segment_08_spectrogram,0
e00752_segment_09_spectrogram,0
e00753_segment_00_spectrogram,0
e00753_segment_01_spectrogram,0
e00754_segment_00_spectrogram,0
e00754_segment_01_spectrogram,0
e00754_segment_02_spectrogram,0
e00754_segment_03_spectrogram,0
e00754_segment_04_spectrogram,0
e00754_segment_05_spectrogram,0
e00754_segment_06_spectrogram,0
e00754_segment_07_spectrogram,0
e00754_segment_08_spectrogram,0
e00754_segment_09_spectrogram,0
e00755_segment_00_spectrogram,0
e00755_segment_01_spectrogram,0
e00755_segment_02_spectrogram,0
e00755_segment_03_spectrogram,0
e00755_segment_04_spectrogram,0
e00755_segment_05_spectrogram,0
e00755_segment_06_spectrogram,0
e00755_segment_07_spectrogram,0
e00755_segment_08_spectrogram,0
e00755_segment_09_spectrogram,0
e00756_segment_00_spectrogram,0
e00756_segment_01_spectrogram,0
e00756_segment_02_spectrogram,0
e00756_segment_03_spectrogram,0
e00756_segment_04_spectrogram,0
e00756_segment_05_spectrogram,0
e00756_segment_06_spectrogram,0
e00756_segment_07_spectrogram,0
e00756_segment_08_spectrogram,0
e00756_segment_09_spectrogram,0
e00757_segment_00_spectrogram,0
e00757_segment_01_spectrogram,0
e00757_segment_02_spectrogram,0
e00757_segment_03_spectrogram,0
e00757_segment_04_spectrogram,0
e00757_segment_05_spectrogram,0
e00757_segment_06_spectrogram,0
e00757_segment_07_spectrogram,0
e00757_segment_08_spectrogram,0
e00757_segment_09_spectrogram,0
e00758_segment_00_spectrogram,0
e00758_segment_01_spectrogram,0
e00758_segment_02_spectrogram,0
e00758_segment_03_spectrogram,0
e00758_segment_04_spectrogram,0
e00758_segment_05_spectrogram,0
e00758_segment_06_spectrogram,0
e00758_segment_07_spectrogram,0
e00758_segment_08_spectrogram,0
e00758_segment_09_spectrogram,0
e00759_segment_00_spectrogram,0
e00759_segment_01_spectrogram,0
e00759_segment_02_spectrogram,0
e00759_segment_03_spectrogram,0
e00759_segment_04_spectrogram,0
e00759_segment_05_spectrogram,0
e00760_segment_00_spectrogram,0
e00760_segment_01_spectrogram,0
e00760_segment_02_spectrogram,0
e00760_segment_03_spectrogram,0
e00760_segment_04_spectrogram,0
e00760_segment_05_spectrogram,0
e00760_segment_06_spectrogram,0
e00760_segment_07_spectrogram,0
e00761_segment_00_spectrogram,0
e00761_segment_01_spectrogram,0
e00761_segment_02_spectrogram,0
e00761_segment_03_spectrogram,0
e00761_segment_04_spectrogram,0
e00761_segment_05_spectrogram,0
e00762_segment_00_spectrogram,0
e00762_segment_01_spectrogram,0
e00762_segment_02_spectrogram,0
e00762_segment_03_spectrogram,0
e00762_segment_04_spectrogram,0
e00762_segment_05_spectrogram,0
e00763_segment_00_spectrogram,0
e00763_segment_01_spectrogram,0
e00763_segment_02_spectrogram,0
e00763_segment_03_spectrogram,0
e00763_segment_04_spectrogram,0
e00763_segment_05_spectrogram,0
e00763_segment_06_spectrogram,0
e00763_segment_07_spectrogram,0
e00763_segment_08_spectrogram,0
e00764_segment_00_spectrogram,0
e00764_segment_01_spectrogram,0
e00764_segment_02_spectrogram,0
e00764_segment_03_spectrogram,0
e00764_segment_04_spectrogram,0
e00765_segment_00_spectrogram,0
e00765_segment_01_spectrogram,0
e00765_segment_02_spectrogram,0
e00765_segment_03_spectrogram,0
e00765_segment_04_spectrogram,0
e00765_segment_05_spectrogram,0
e00766_segment_00_spectrogram,1
e00766_segment_01_spectrogram,1
e00766_segment_02_spectrogram,1
e00766_segment_03_spectrogram,1
e00766_segment_04_spectrogram,1
e00766_segment_05_spectrogram,1
e00766_segment_06_spectrogram,1
e00767_segment_00_spectrogram,0
e00767_segment_01_spectrogram,0
e00767_segment_02_spectrogram,0
e00767_segment_03_spectrogram,0
e00767_segment_04_spectrogram,0
e00767_segment_05_spectrogram,0
e00767_segment_06_spectrogram,0
e00768_segment_00_spectrogram,0
e00768_segment_01_spectrogram,0
e00768_segment_02_spectrogram,0
e00768_segment_03_spectrogram,0
e00768_segment_04_spectrogram,0
e00769_segment_00_spectrogram,0
e00769_segment_01_spectrogram,0
e00769_segment_02_spectrogram,0
e00769_segment_03_spectrogram,0
e00769_segment_04_spectrogram,0
e00769_segment_05_spectrogram,0
e00769_segment_06_spectrogram,0
e00769_segment_07_spectrogram,0
e00769_segment_08_spectrogram,0
e00769_segment_09_spectrogram,0
e00770_segment_00_spectrogram,0
e00770_segment_01_spectrogram,0
e00770_segment_02_spectrogram,0
e00770_segment_03_spectrogram,0
e00770_segment_04_spectrogram,0
e00770_segment_05_spectrogram,0
e00770_segment_06_spectrogram,0
e00770_segment_07_spectrogram,0
e00771_segment_00_spectrogram,0
e00771_segment_01_spectrogram,0
e00771_segment_02_spectrogram,0
e00771_segment_03_spectrogram,0
e00771_segment_04_spectrogram,0
e00771_segment_05_spectrogram,0
e00771_segment_06_spectrogram,0
e00771_segment_07_spectrogram,0
e00771_segment_08_spectrogram,0
e00771_segment_09_spectrogram,0
e00772_segment_00_spectrogram,0
e00772_segment_01_spectrogram,0
e00772_segment_02_spectrogram,0
e00772_segment_03_spectrogram,0
e00772_segment_04_spectrogram,0
e00772_segment_05_spectrogram,0
e00772_segment_06_spectrogram,0
e00773_segment_00_spectrogram,0
e00773_segment_01_spectrogram,0
e00773_segment_02_spectrogram,0
e00773_segment_03_spectrogram,0
e00773_segment_04_spectrogram,0
e00773_segment_05_spectrogram,0
e00773_segment_06_spectrogram,0
e00774_segment_00_spectrogram,0
e00774_segment_01_spectrogram,0
e00774_segment_02_spectrogram,0
e00775_segment_00_spectrogram,0
e00775_segment_01_spectrogram,0
e00775_segment_02_spectrogram,0
e00775_segment_03_spectrogram,0
e00775_segment_04_spectrogram,0
e00775_segment_05_spectrogram,0
e00775_segment_06_spectrogram,0
e00776_segment_00_spectrogram,0
e00776_segment_01_spectrogram,0
e00777_segment_00_spectrogram,0
e00777_segment_01_spectrogram,0
e00777_segment_02_spectrogram,0
e00777_segment_03_spectrogram,0
e00777_segment_04_spectrogram,0
e00777_segment_05_spectrogram,0
e00777_segment_06_spectrogram,0
e00778_segment_00_spectrogram,0
e00778_segment_01_spectrogram,0
e00778_segment_02_spectrogram,0
e00778_segment_03_spectrogram,0
e00778_segment_04_spectrogram,0
e00778_segment_05_spectrogram,0
e00779_segment_00_spectrogram,0
e00779_segment_01_spectrogram,0
e00779_segment_02_spectrogram,0
e00779_segment_03_spectrogram,0
e00779_segment_04_spectrogram,0
e00779_segment_05_spectrogram,0
e00779_segment_06_spectrogram,0
e00779_segment_07_spectrogram,0
e00779_segment_08_spectrogram,0
e00779_segment_09_spectrogram,0
e00780_segment_00_spectrogram,0
e00780_segment_01_spectrogram,0
e00780_segment_02_spectrogram,0
e00780_segment_03_spectrogram,0
e00780_segment_04_spectrogram,0
e00780_segment_05_spectrogram,0
e00781_segment_00_spectrogram,0
e00781_segment_01_spectrogram,0
e00781_segment_02_spectrogram,0
e00781_segment_03_spectrogram,0
e00781_segment_04_spectrogram,0
e00781_segment_05_spectrogram,0
e00781_segment_06_spectrogram,0
e00782_segment_00_spectrogram,0
e00782_segment_01_spectrogram,0
e00782_segment_02_spectrogram,0
e00783_segment_00_spectrogram,0
e00783_segment_01_spectrogram,0
e00783_segment_02_spectrogram,0
e00783_segment_03_spectrogram,0
e00783_segment_04_spectrogram,0
e00783_segment_05_spectrogram,0
e00783_segment_06_spectrogram,0
e00783_segment_07_spectrogram,0
e00783_segment_08_spectrogram,0
e00784_segment_00_spectrogram,0
e00784_segment_01_spectrogram,0
e00784_segment_02_spectrogram,0
e00784_segment_03_spectrogram,0
e00784_segment_04_spectrogram,0
e00784_segment_05_spectrogram,0
e00784_segment_06_spectrogram,0
e00784_segment_07_spectrogram,0
e00784_segment_08_spectrogram,0
e00784_segment_09_spectrogram,0
e00785_segment_00_spectrogram,0
e00785_segment_01_spectrogram,0
e00785_segment_02_spectrogram,0
e00785_segment_03_spectrogram,0
e00785_segment_04_spectrogram,0
e00785_segment_05_spectrogram,0
e00785_segment_06_spectrogram,0
e00786_segment_00_spectrogram,0
e00786_segment_01_spectrogram,0
e00786_segment_02_spectrogram,0
e00786_segment_03_spectrogram,0
e00786_segment_04_spectrogram,0
e00786_segment_05_spectrogram,0
e00786_segment_06_spectrogram,0
e00786_segment_07_spectrogram,0
e00787_segment_00_spectrogram,0
e00787_segment_01_spectrogram,0
e00787_segment_02_spectrogram,0
e00787_segment_03_spectrogram,0
e00787_segment_04_spectrogram,0
e00787_segment_05_spectrogram,0
e00787_segment_06_spectrogram,0
e00787_segment_07_spectrogram,0
e00787_segment_08_spectrogram,0
e00787_segment_09_spectrogram,0
e00788_segment_00_spectrogram,0
e00788_segment_01_spectrogram,0
e00789_segment_00_spectrogram,0
e00789_segment_01_spectrogram,0
e00789_segment_02_spectrogram,0
e00789_segment_03_spectrogram,0
e00790_segment_00_spectrogram,0
e00790_segment_01_spectrogram,0
e00790_segment_02_spectrogram,0
e00790_segment_03_spectrogram,0
e00790_segment_04_spectrogram,0
e00790_segment_05_spectrogram,0
e00790_segment_06_spectrogram,0
e00790_segment_07_spectrogram,0
e00790_segment_08_spectrogram,0
e00791_segment_00_spectrogram,0
e00791_segment_01_spectrogram,0
e00791_segment_02_spectrogram,0
e00791_segment_03_spectrogram,0
e00791_segment_04_spectrogram,0
e00791_segment_05_spectrogram,0
e00791_segment_06_spectrogram,0
e00791_segment_07_spectrogram,0
e00791_segment_08_spectrogram,0
e00791_segment_09_spectrogram,0
e00792_segment_00_spectrogram,1
e00792_segment_01_spectrogram,1
e00792_segment_02_spectrogram,1
e00792_segment_03_spectrogram,1
e00792_segment_04_spectrogram,1
e00792_segment_05_spectrogram,1
e00792_segment_06_spectrogram,1
e00792_segment_07_spectrogram,1
e00793_segment_00_spectrogram,0
e00793_segment_01_spectrogram,0
e00793_segment_02_spectrogram,0
e00793_segment_03_spectrogram,0
e00793_segment_04_spectrogram,0
e00793_segment_05_spectrogram,0
e00793_segment_06_spectrogram,0
e00793_segment_07_spectrogram,0
e00794_segment_00_spectrogram,0
e00794_segment_01_spectrogram,0
e00794_segment_02_spectrogram,0
e00794_segment_03_spectrogram,0
e00794_segment_04_spectrogram,0
e00795_segment_00_spectrogram,0
e00795_segment_01_spectrogram,0
e00795_segment_02_spectrogram,0
e00795_segment_03_spectrogram,0
e00795_segment_04_spectrogram,0
e00796_segment_00_spectrogram,0
e00796_segment_01_spectrogram,0
e00796_segment_02_spectrogram,0
e00796_segment_03_spectrogram,0
e00796_segment_04_spectrogram,0
e00796_segment_05_spectrogram,0
e00797_segment_00_spectrogram,0
e00797_segment_01_spectrogram,0
e00797_segment_02_spectrogram,0
e00797_segment_03_spectrogram,0
e00797_segment_04_spectrogram,0
e00797_segment_05_spectrogram,0
e00797_segment_06_spectrogram,0
e00798_segment_00_spectrogram,0
e00798_segment_01_spectrogram,0
e00799_segment_00_spectrogram,0
e00799_segment_01_spectrogram,0
e00799_segment_02_spectrogram,0
e00799_segment_03_spectrogram,0
e00800_segment_00_spectrogram,0
e00800_segment_01_spectrogram,0
e00800_segment_02_spectrogram,0
e00800_segment_03_spectrogram,0
e00800_segment_04_spectrogram,0
e00800_segment_05_spectrogram,0
e00800_segment_06_spectrogram,0
e00800_segment_07_spectrogram,0
e00800_segment_08_spectrogram,0
e00800_segment_09_spectrogram,0
e00801_segment_00_spectrogram,0
e00801_segment_01_spectrogram,0
e00801_segment_02_spectrogram,0
e00801_segment_03_spectrogram,0
e00801_segment_04_spectrogram,0
e00802_segment_00_spectrogram,0
e00802_segment_01_spectrogram,0
e00802_segment_02_spectrogram,0
e00802_segment_03_spectrogram,0
e00802_segment_04_spectrogram,0
e00802_segment_05_spectrogram,0
e00803_segment_00_spectrogram,0
e00803_segment_01_spectrogram,0
e00803_segment_02_spectrogram,0
e00803_segment_03_spectrogram,0
e00803_segment_04_spectrogram,0
e00803_segment_05_spectrogram,0
e00804_segment_00_spectrogram,0
e00804_segment_01_spectrogram,0
e00804_segment_02_spectrogram,0
e00804_segment_03_spectrogram,0
e00804_segment_04_spectrogram,0
e00804_segment_05_spectrogram,0
e00804_segment_06_spectrogram,0
e00804_segment_07_spectrogram,0
e00804_segment_08_spectrogram,0
e00805_segment_00_spectrogram,0
e00805_segment_01_spectrogram,0
e00805_segment_02_spectrogram,0
e00805_segment_03_spectrogram,0
e00805_segment_04_spectrogram,0
e00805_segment_05_spectrogram,0
e00805_segment_06_spectrogram,0
e00805_segment_07_spectrogram,0
e00805_segment_08_spectrogram,0
e00805_segment_09_spectrogram,0
e00806_segment_00_spectrogram,0
e00806_segment_01_spectrogram,0
e00806_segment_02_spectrogram,0
e00806_segment_03_spectrogram,0
e00806_segment_04_spectrogram,0
e00806_segment_05_spectrogram,0
e00806_segment_06_spectrogram,0
e00807_segment_00_spectrogram,0
e00807_segment_01_spectrogram,0
e00807_segment_02_spectrogram,0
e00808_segment_00_spectrogram,0
e00808_segment_01_spectrogram,0
e00808_segment_02_spectrogram,0
e00809_segment_00_spectrogram,0
e00809_segment_01_spectrogram,0
e00809_segment_02_spectrogram,0
e00809_segment_03_spectrogram,0
e00809_segment_04_spectrogram,0
e00810_segment_00_spectrogram,0
e00810_segment_01_spectrogram,0
e00810_segment_02_spectrogram,0
e00810_segment_03_spectrogram,0
e00810_segment_04_spectrogram,0
e00810_segment_05_spectrogram,0
e00810_segment_06_spectrogram,0
e00810_segment_07_spectrogram,0
e00810_segment_08_spectrogram,0
e00810_segment_09_spectrogram,0
e00811_segment_00_spectrogram,1
e00811_segment_01_spectrogram,1
e00811_segment_02_spectrogram,1
e00811_segment_03_spectrogram,1
e00811_segment_04_spectrogram,1
e00811_segment_05_spectrogram,1
e00811_segment_06_spectrogram,1
e00812_segment_00_spectrogram,1
e00812_segment_01_spectrogram,1
e00812_segment_02_spectrogram,1
e00812_segment_03_spectrogram,1
e00812_segment_04_spectrogram,1
e00812_segment_05_spectrogram,1
e00812_segment_06_spectrogram,1
e00812_segment_07_spectrogram,1
e00813_segment_00_spectrogram,0
e00813_segment_01_spectrogram,0
e00813_segment_02_spectrogram,0
e00813_segment_03_spectrogram,0
e00814_segment_00_spectrogram,0
e00814_segment_01_spectrogram,0
e00814_segment_02_spectrogram,0
e00814_segment_03_spectrogram,0
e00814_segment_04_spectrogram,0
e00814_segment_05_spectrogram,0
e00815_segment_00_spectrogram,0
e00815_segment_01_spectrogram,0
e00815_segment_02_spectrogram,0
e00815_segment_03_spectrogram,0
e00815_segment_04_spectrogram,0
e00815_segment_05_spectrogram,0
e00815_segment_06_spectrogram,0
e00816_segment_00_spectrogram,0
e00816_segment_01_spectrogram,0
e00816_segment_02_spectrogram,0
e00816_segment_03_spectrogram,0
e00816_segment_04_spectrogram,0
e00817_segment_00_spectrogram,0
e00817_segment_01_spectrogram,0
e00817_segment_02_spectrogram,0
e00817_segment_03_spectrogram,0
e00817_segment_04_spectrogram,0
e00817_segment_05_spectrogram,0
e00817_segment_06_spectrogram,0
e00817_segment_07_spectrogram,0
e00817_segment_08_spectrogram,0
e00818_segment_00_spectrogram,0
e00818_segment_01_spectrogram,0
e00818_segment_02_spectrogram,0
e00818_segment_03_spectrogram,0
e00818_segment_04_spectrogram,0
e00818_segment_05_spectrogram,0
e00819_segment_00_spectrogram,0
e00819_segment_01_spectrogram,0
e00820_segment_00_spectrogram,0
e00820_segment_01_spectrogram,0
e00820_segment_02_spectrogram,0
e00820_segment_03_spectrogram,0
e00820_segment_04_spectrogram,0
e00820_segment_05_spectrogram,0
e00820_segment_06_spectrogram,0
e00820_segment_07_spectrogram,0
e00820_segment_08_spectrogram,0
e00821_segment_00_spectrogram,0
e00821_segment_01_spectrogram,0
e00821_segment_02_spectrogram,0
e00821_segment_03_spectrogram,0
e00821_segment_04_spectrogram,0
e00821_segment_05_spectrogram,0
e00822_segment_00_spectrogram,0
e00822_segment_01_spectrogram,0
e00822_segment_02_spectrogram,0
e00822_segment_03_spectrogram,0
e00822_segment_04_spectrogram,0
e00822_segment_05_spectrogram,0
e00822_segment_06_spectrogram,0
e00823_segment_00_spectrogram,0
e00823_segment_01_spectrogram,0
e00823_segment_02_spectrogram,0
e00823_segment_03_spectrogram,0
e00824_segment_00_spectrogram,1
e00824_segment_01_spectrogram,1
e00824_segment_02_spectrogram,1
e00824_segment_03_spectrogram,1
